PolicyId,Year,Month,PrevMonth,MeanTimeBetween,TimingProb,TargetMean,Efm,EfmI,EfmD,EstimatedPayout,ActualPayout,PercentError,,,EstimatedPayout,ActualPayout,PercentError
717009,2016,April,March,0,0,282.77,0,0,0,0,0,0,,,,,
717017,2016,April,January,5,0,0,0,0,0,0,0,0,,,,,
717020,2016,April,January,3,1,4.7,0,0,0,4.7,0,100,,,,,
717022,2016,April,May,0,0,0,0,0,0,0,0,0,,,,,
717061,2016,April,January,4,0,370.97,0,0,0,0,0,0,,,,,
717084,2016,April,January,2.3333333333,0.5,102.8225,-0.1335332103,0,0,58.28,0,100,,,,,
717113,2016,April,April,1,0,0,0,0,0,0,0,0,,,,,
717117,2016,April,January,5,0,359.905,-0.704380417,0,0,0,210.49,-100,,,,,
717124,2016,April,June,0,0,38.57,0,0,0,0,0,0,,,,,
717142,2016,April,May,0,0,0,0,0,0,0,0,0,,,,,
717163,2016,April,January,1,0,0,0,0,0,0,0,0,,,,,
717198,2016,April,January,3,0,0,0,0,0,0,0,0,,,,,
717202,2016,April,September,0,0,0,0,0,0,0,0,0,,,,,
717214,2016,April,January,5,0,572.355,0,0,0,0,0,0,,,,,
717269,2016,April,March,8,0,158.135,-2.2943983036,0,0,0,0,0,,,,,
717277,2016,April,April,2.6666666667,1.08,51.4275,0,0,0,55.54,0,100,,,,,
717298,2016,April,November,0,0,0,0,0,0,0,0,0,,,,,
717355,2016,April,April,1.6666666667,1.3125,232.3675,0,0,0,304.98,503.36,-39.4111570248,,,,,
717419,2016,April,January,3,0,60.85,0,0,0,0,0,0,,,,,
717455,2016,April,November,0,0,96.86,0,0,0,0,0,0,,,,,
717491,2016,April,November,0,0,0,0,0,0,0,0,0,,,,,
717509,2016,April,February,6,0,0,0,0,0,0,0,0,,,,,
717524,2016,April,August,0,0,0,0,0,0,0,0,0,,,,,
717557,2016,April,January,4,1.0277777778,66.2766666667,0,0,0,68.12,165.08,-58.7351587109,,,,,
717591,2016,April,December,0,0,0,0,0,0,0,0,0,,,,,
717617,2016,April,April,0,0,0,0,0,0,0,0,0,,,,,
717788,2016,April,March,2,1.25,0,0,0,0,0,0,0,,,,,
717791,2016,April,January,7,0,45.34,0,0,0,0,0,0,,,,,
717815,2016,April,February,8,0,191.54,0,0,0,0,0,0,,,,,
717841,2016,April,October,0,0,927.93,0,0,0,0,0,0,,,,,
717852,2016,April,February,0,0,174.86,0,0,0,0,0,0,,,,,
717854,2016,April,February,10,0,49.755,0,0,0,0,0,0,,,,,
717879,2016,April,December,0,0,0,0,0,0,0,0,0,,,,,
717901,2016,April,February,3,0,0,0,0,0,0,0,0,,,,,
717922,2016,April,May,0,0,272.57,0,0,0,0,0,0,,,,,
717925,2016,April,April,1,0,307.305,-0.0186991826,0,0,0,64.28,-100,,,,,
717938,2016,April,September,0,0,0,0,0,0,0,0,0,,,,,
717968,2016,April,April,1,0,2.725,0,0,0,0,0,0,,,,,
717982,2016,April,January,1.3333333333,0,0,0,0,0,0,0,0,,,,,
717999,2016,April,February,2.6666666667,1.0714285714,25.3075,0,0,0,27.12,0,100,,,,,
718004,2016,April,March,9,0,1013.055,-390.6409266409,0,0,0,0,0,,,,,
718089,2016,April,March,0,0,0,0,0,0,0,0,0,,,,,
718109,2016,April,February,7,0,67.825,-2.8760577402,0,0,0,0,0,,,,,
718145,2016,April,January,1.5,0.75,36.642,0,0,0,27.48,0,100,,,,,
718173,2016,April,December,0,0,0,0,0,0,0,0,0,,,,,
718215,2016,April,May,0,0,88.41,0,0,0,0,0,0,,,,,
718229,2016,April,January,2.3333333333,0.96875,897.6725,-0.0107669645,0,0,878.98,98.04,796.5524275806,,,,,
718230,2016,April,April,1.1111111111,1.625,133.599,1,0,0,0,164.08,-100,,,,,
718231,2016,April,March,1,0,0,0,0,0,0,0,0,,,,,
718266,2016,April,March,4.5,1.0714285714,627.32,0,0,0,672.13,0,100,,,,,
718349,2016,April,January,2,0,0,0,0,0,0,0,0,,,,,
718351,2016,April,August,0,0,0,0,0,0,0,0,0,,,,,
718378,2016,April,March,2,1.25,0,0,0,0,0,0,0,,,,,
718388,2016,April,January,6,0,0,0,0,0,0,0,0,,,,,
718399,2016,April,January,2.5,0.5,165.3366666667,0,0,0,82.67,0,100,,,,,
718423,2016,April,January,1,0,0.505,0,0,0,0,0,0,,,,,
718432,2016,April,January,2,0.9166666667,76.3325,0,0,0,69.97,0,100,,,,,
718448,2016,April,October,0,0,0,0,0,0,0,0,0,,,,,
718460,2016,April,January,5.5,1.2777777778,0,0,0,0,0,0,0,,,,,
718470,2016,April,December,0,0,401.79,0,0,0,0,0,0,,,,,
718515,2016,April,January,2.5,0.9444444444,62.2633333333,0,0,0,58.8,0,100,,,,,
718532,2016,April,May,0,0,0,0,0,0,0,0,0,,,,,
718572,2016,April,April,1.5,1.2142857143,12.7285714286,0,0,0,15.46,23.14,-33.1892826275,,,,,
718591,2016,April,January,1,0,142.4433333333,-0.5105010501,0,0,0,0,0,,,,,
718673,2016,April,October,0,0,0,0,0,0,0,0,0,,,,,
718674,2016,April,March,2.5,1.0441176471,196.422,0.2394772091,0,0,155.97,0,100,,,,,
718683,2016,April,December,0,0,54.81,0,0,0,0,0,0,,,,,
718722,2016,April,April,0,0,0,0,0,0,0,0,0,,,,,
718729,2016,April,January,11,0,48.81,-63.7236842105,0,0,0,0,0,,,,,
718730,2016,April,October,0,0,2.74,0,0,0,0,0,0,,,,,
718790,2016,April,January,2,0.75,35.67,0,0,0,26.75,40.07,-33.2418268031,,,,,
718806,2016,April,January,5,0,47.935,0,0,0,0,0,0,,,,,
718826,2016,April,July,0,0,0,0,0,0,0,0,0,,,,,
718850,2016,April,March,2,1.25,264.305,0,0,0,330.38,0,100,,,,,
718869,2016,April,January,3,0,20.755,0,0,0,0,0,0,,,,,
718883,2016,April,April,3,1.1071428571,7.735,1,0,0,0,0,0,,,,,
718904,2016,April,January,5,0,0,0,0,0,0,0,0,,,,,
718908,2016,April,June,0,0,99.3,0,0,0,0,0,0,,,,,
718930,2016,April,January,2.75,0.9949494949,43.908,-0.1683506281,0,0,51.04,0,100,,,,,
718932,2016,April,January,4,0,0,0,0,0,0,0,0,,,,,
718937,2016,April,March,1.5,1.25,1049.02,0.1283105829,0,0,1143.02,0,100,,,,,
718943,2016,April,July,0,0,0,0,0,0,0,0,0,,,,,
718944,2016,April,February,0,0,0,0,0,0,0,0,0,,,,,
718994,2016,April,April,1.5714285714,1.4583333333,33.80625,0.223880597,0,0,38.26,33.63,13.7674695213,,,,,
719015,2016,April,January,3,1,3.04,0,0,0,3.04,0,100,,,,,
719021,2016,April,February,5,1.046875,139.9833333333,-0.3097363504,0,0,191.94,0,100,,,,,
719096,2016,April,August,0,0,63.21,0,0,0,0,0,0,,,,,
719136,2016,April,May,0,0,1208.61,0,0,0,0,0,0,,,,,
719173,2016,April,January,5,1.0555555556,28.2133333333,0,0,0,29.78,0,100,,,,,
719181,2016,April,March,2,1.0833333333,161.752,0.0558424634,0,0,165.45,0,100,,,,,
719197,2016,April,January,2,0.75,0,0,0,0,0,0,0,,,,,
719212,2016,April,April,1.8333333333,1.3235294118,18.1385714286,1,0,0,0,4.78,-100,,,,,
719214,2016,April,December,0,0,0,0,0,0,0,0,0,,,,,
719220,2016,April,June,0,0,0,0,0,0,0,0,0,,,,,
719241,2016,April,January,4,0,658.395,-0.1859638887,0,0,0,0,0,,,,,
719253,2016,April,April,0,0,0,0,0,0,0,0,0,,,,,
719259,2016,April,April,0,0,197.06,0,0,0,0,197.06,-100,,,,,
719303,2016,April,January,5,0,32.19,-1.4024822695,0,0,0,23.73,-100,,,,,
719339,2016,April,January,7,0,12.74,0,0,0,0,0,0,,,,,
719381,2016,April,December,0,0,0,0,0,0,0,0,0,,,,,
719383,2016,April,January,4,0,0,0,0,0,0,0,0,,,,,
719384,2016,April,August,0,0,66.12,0,0,0,0,0,0,,,,,
719389,2016,April,January,8,0,0,0,0,0,0,0,0,,,,,
719409,2016,April,April,1.6666666667,1.3125,624.255,0,0,0,819.33,2497.02,-67.1876877238,,,,,
719453,2016,April,March,1.5,1.5,264.3333333333,1,0,0,0,0,0,,,,,
719482,2016,April,May,0,0,0,0,0,0,0,0,0,,,,,
719512,2016,April,March,1,0,0,0,0,0,0,0,0,,,,,
719591,2016,April,March,9,0,0,0,0,0,0,0,0,,,,,
719625,2016,April,February,0,0,0,0,0,0,0,0,0,,,,,
719637,2016,April,April,2,1.125,750.355,-0.0013468825,0,0,845.29,786.54,7.4694230427,,,,,
719671,2016,April,January,3,0,61.93,0,0,0,0,0,0,,,,,
719712,2016,April,August,0,0,31.07,0,0,0,0,0,0,,,,,
719717,2016,April,March,1,0,0,0,0,0,0,0,0,,,,,
719719,2016,April,March,1.5,1.5,22.08,0,0,0,33.12,0,100,,,,,
719810,2016,April,January,3,0,135.465,-0.5574115994,0,0,0,0,0,,,,,
719821,2016,April,August,0,0,0,0,0,0,0,0,0,,,,,
719866,2016,April,April,1,0,105.975,-0.3085374228,0,0,0,40.44,-100,,,,,
719870,2016,April,March,0,0,0,0,0,0,0,0,0,,,,,
719946,2016,April,February,0,0,0,0,0,0,0,0,0,,,,,
720030,2016,April,February,1,0,35.155,0,0,0,0,0,0,,,,,
720046,2016,April,March,1.8,1.1428571429,978.9433333333,0.2921434595,0,0,791.94,0,100,,,,,
720064,2016,April,March,0,0,0,0,0,0,0,0,0,,,,,
720068,2016,April,February,7,0,209.6,0,0,0,0,0,0,,,,,
720186,2016,April,September,0,0,0,0,0,0,0,0,0,,,,,
720297,2016,April,March,5,1.0625,0,0,0,0,0,0,0,,,,,
720383,2016,April,March,1.8,1.03125,163.1066666667,0,0,0,168.2,0,100,,,,,
720388,2016,April,March,6,0,0,0,0,0,0,0,0,,,,,
720433,2016,April,January,1,0,1275.31,0,0,0,0,0,0,,,,,
720442,2016,April,March,1.6666666667,1.5,442.6275,1,0,0,0,0,0,,,,,
720443,2016,April,January,1,0,0,0,0,0,0,0,0,,,,,
720445,2016,April,January,3,0,0,0,0,0,0,0,0,,,,,
720471,2016,April,April,2.6666666667,1.1538461538,466.0425,1,0,0,0,183.5,-100,,,,,
720477,2016,April,April,3.5,1.14,50.2433333333,0,0,0,57.28,84.88,-32.5164938737,,,,,
720518,2016,April,August,0,0,952.9,0,0,0,0,0,0,,,,,
720571,2016,April,January,1,0,142,-0.3520340814,0,0,0,0,0,,,,,
720592,2016,April,March,1.8333333333,1.0471698113,0,0,0,0,0,0,0,,,,,
720633,2016,April,January,2,0,0,0,0,0,0,0,0,,,,,
720640,2016,April,November,0,0,0,0,0,0,0,0,0,,,,,
720663,2016,April,March,2,0,4.4666666667,0,0,0,0,0,0,,,,,
720724,2016,April,January,5,0,87.39,0,0,0,0,0,0,,,,,
720745,2016,April,October,0,0,0,0,0,0,0,0,0,,,,,
720758,2016,April,March,3.5,1.2777777778,71.4266666667,1,0,0,0,0,0,,,,,
720857,2016,April,January,2,0,0,0,0,0,0,0,0,,,,,
720861,2016,April,February,10,0,0,0,0,0,0,0,0,,,,,
720866,2016,April,December,0,0,220.46,0,0,0,0,0,0,,,,,
720885,2016,April,January,10,0,38.415,0,0,0,0,0,0,,,,,
720886,2016,April,November,0,0,0,0,0,0,0,0,0,,,,,
720897,2016,April,January,3,0,0,0,0,0,0,0,0,,,,,
720943,2016,April,November,0,0,0,0,0,0,0,0,0,,,,,
720966,2016,April,November,0,0,165.24,0,0,0,0,0,0,,,,,
720978,2016,April,February,4,0,0,0,0,0,0,0,0,,,,,
721030,2016,April,June,0,0,0,0,0,0,0,0,0,,,,,
721040,2016,April,April,3.3333333333,1.15625,0,0,0,0,0,0,0,,,,,
721042,2016,April,February,2.5,1.05,56.942,0,0,0,59.79,0,100,,,,,
721050,2016,April,December,0,0,152.57,0,0,0,0,0,0,,,,,
721104,2016,April,August,0,0,0,0,0,0,0,0,0,,,,,
721119,2016,April,March,1.375,1.0483870968,235.8977777778,0.1947191036,0,0,199.16,0,100,,,,,
721182,2016,April,January,7,0,0,0,0,0,0,0,0,,,,,
721187,2016,April,January,4,0,0,0,0,0,0,0,0,,,,,
721202,2016,April,December,0,0,0,0,0,0,0,0,0,,,,,
721254,2016,April,August,0,0,0,0,0,0,0,0,0,,,,,
721255,2016,April,January,3,0,51.705,-0.5359647365,0,0,0,76.66,-100,,,,,
721289,2016,April,April,2,1.5,0,0,0,0,0,0,0,,,,,
721301,2016,April,April,2,1.1666666667,1520.87,-0.0848518826,0,0,1924.91,2501.65,-23.0543841065,,,,,
721308,2016,April,January,3,0,740.145,0,0,0,0,0,0,,,,,
721329,2016,April,August,0,0,0,0,0,0,0,0,0,,,,,
721340,2016,April,January,2,0.75,0,0,0,0,0,0,0,,,,,
721366,2016,April,January,4,0,9.87,0,0,0,0,0,0,,,,,
721376,2016,April,August,0,0,0,0,0,0,0,0,0,,,,,
721405,2016,April,April,2.3333333333,1.109375,59.0325,0,0,0,65.49,143.43,-54.3400962142,,,,,
721424,2016,April,April,2,1.5,18.428,0,0,0,27.64,0,100,,,,,
721489,2016,April,January,1,0,0,0,0,0,0,0,0,,,,,
721491,2016,April,September,0,0,489.52,0,0,0,0,0,0,,,,,
721492,2016,April,January,1.6,0.78125,136.4783333333,-0.0791417387,0,0,115.06,245.92,-53.2124268055,,,,,
721501,2016,April,April,1.4,1.21875,77.9566666667,0,0,0,95.01,0,100,,,,,
721509,2016,April,January,1.5,0,0,0,0,0,0,0,0,,,,,
721510,2016,April,March,7,0,118.51,0,0,0,0,0,0,,,,,
721561,2016,April,January,2,0,11.58,0,0,0,0,0,0,,,,,
721596,2016,April,March,2.6666666667,0,0,0,0,0,0,0,0,,,,,
721606,2016,April,January,3,0,0,0,0,0,0,0,0,,,,,
721624,2016,April,December,0,0,0,0,0,0,0,0,0,,,,,
721634,2016,April,January,6,0,0,0,0,0,0,0,0,,,,,
721683,2016,April,November,0,0,0,0,0,0,0,0,0,,,,,
721691,2016,April,November,0,0,0,0,0,0,0,0,0,,,,,
721693,2016,April,January,1,0,0,0,0,0,0,0,0,,,,,
721703,2016,April,January,1,0,0,0,0,0,0,0,0,,,,,
721704,2016,April,January,4,0,22.395,0,0,0,0,0,0,,,,,
721722,2016,April,August,0,0,0,0,0,0,0,0,0,,,,,
721731,2016,April,March,3.5,1.1,0,0,0,0,0,0,0,,,,,
721747,2016,April,February,0,0,0,0,0,0,0,0,0,,,,,
721853,2016,April,April,2.5,0,152.8266666667,-0.2183370863,0,0,0,51.39,-100,,,,,
721856,2016,April,April,1,0,570.606,0.3148455069,0,0,0,340.61,-100,,,,,
721862,2016,April,February,1.6666666667,0.9772727273,119.8057142857,0,0,0,117.08,0,100,,,,,
721899,2016,April,January,2.6666666667,0.9807692308,83.52,0,0,0,81.91,0,100,,,,,
721909,2016,April,January,5,0,0,0,0,0,0,0,0,,,,,
721912,2016,April,January,1,0,38.415,0,0,0,0,0,0,,,,,
721920,2016,April,March,1.5,1.5,55.3166666667,-0.3038307074,0,0,108.19,0,100,,,,,
721925,2016,April,February,0,0,161.9,0,0,0,0,0,0,,,,,
721937,2016,April,April,3,0,12.825,0,0,0,0,0,0,,,,,
721939,2016,April,April,0,0,0,0,0,0,0,0,0,,,,,
721946,2016,April,April,0,0,0,0,0,0,0,0,0,,,,,
721947,2016,April,April,2,1.5,0,0,0,0,0,0,0,,,,,
721956,2016,April,January,7,0,142.665,0,0,0,0,0,0,,,,,
721997,2016,April,January,4,0,56.055,0,0,0,0,0,0,,,,,
722029,2016,April,January,9,0,0,0,0,0,0,0,0,,,,,
722057,2016,April,January,1,0,0,0,0,0,0,0,0,,,,,
722063,2016,April,August,0,0,0,0,0,0,0,0,0,,,,,
722109,2016,April,January,6,0,0,0,0,0,0,0,0,,,,,
722116,2016,April,January,4,0,0,0,0,0,0,0,0,,,,,
722120,2016,April,January,2,0,281.1166666667,-0.6952213721,0,0,0,0,0,,,,,
722136,2016,April,January,0,0,662.09,0,0,0,0,0,0,,,,,
722228,2016,April,April,2.2,1.0859375,31.2,1,0,0,0,32.85,-100,,,,,
722259,2016,April,May,0,0,0,0,0,0,0,0,0,,,,,
722260,2016,April,February,7,0,0,0,0,0,0,0,0,,,,,
722276,2016,April,September,0,0,1203.25,0,0,0,0,0,0,,,,,
722288,2016,April,January,2.5,0.5,0,0,0,0,0,0,0,,,,,
722319,2016,April,January,1,0,0,0,0,0,0,0,0,,,,,
722321,2016,April,September,0,0,0,0,0,0,0,0,0,,,,,
722336,2016,April,August,0,0,0,0,0,0,0,0,0,,,,,
722337,2016,April,August,0,0,0,0,0,0,0,0,0,,,,,
722353,2016,April,April,1.1,1.6111111111,586.8763636364,0.5669301722,0,0,409.48,1475.99,-72.2572646156,,,,,
722373,2016,April,February,6,0,562.4,-0.0785413023,0,0,0,0,0,,,,,
722407,2016,April,April,2.5,1.0735294118,57.266,0,0,0,61.48,105.76,-41.8683812405,,,,,
722408,2016,April,January,1.5,0,42.93,0,0,0,0,0,0,,,,,
722418,2016,April,March,0,0,101.72,0,0,0,0,0,0,,,,,
722434,2016,April,February,1,0,0,0,0,0,0,0,0,,,,,
722600,2016,April,February,3,0,0,0,0,0,0,0,0,,,,,
722647,2016,April,March,1,0,0,0,0,0,0,0,0,,,,,
722654,2016,April,March,0,0,150.48,0,0,0,0,0,0,,,,,
722689,2016,April,April,1.5,1.25,248.734,0.8995243757,0,0,31.24,29.05,7.5387263339,,,,,
722702,2016,April,April,1,0,0,0,0,0,0,0,0,,,,,
722712,2016,April,January,2.3333333333,0.9285714286,78.325,-0.2679274411,0,0,92.22,44.91,105.3440213761,,,,,
722727,2016,April,February,6,0,0,0,0,0,0,0,0,,,,,
722775,2016,April,August,0,0,164.75,0,0,0,0,0,0,,,,,
722812,2016,April,January,5,0,5.075,0,0,0,0,0,0,,,,,
722815,2016,April,October,0,0,0,0,0,0,0,0,0,,,,,
722820,2016,April,February,0,0,0,0,0,0,0,0,0,,,,,
722829,2016,April,February,8,0,0,0,0,0,0,0,0,,,,,
722882,2016,April,October,0,0,0,0,0,0,0,0,0,,,,,
722919,2016,April,January,3,0,254.46,-6.4524590164,0,0,0,0,0,,,,,
722931,2016,April,January,8,0,29.785,0,0,0,0,0,0,,,,,
722958,2016,April,September,0,0,0,0,0,0,0,0,0,,,,,
722962,2016,April,April,0,0,0,0,0,0,0,0,0,,,,,
723006,2016,April,April,2.75,1.0555555556,28.182,0,0,0,29.75,17.22,72.7642276423,,,,,
723094,2016,April,February,1,0,0,0,0,0,0,0,0,,,,,
723096,2016,April,March,3,1.0416666667,0,0,0,0,0,0,0,,,,,
723122,2016,April,October,0,0,0,0,0,0,0,0,0,,,,,
723165,2016,April,January,0,0,0,0,0,0,0,0,0,,,,,
723204,2016,April,February,1,0,167.24,0,0,0,0,0,0,,,,,
723235,2016,April,April,1.25,1.4166666667,138.0777777778,0.3381851034,0,0,129.46,0,100,,,,,
723238,2016,April,April,2.25,1.06,274.652,0.1127331171,0,0,258.31,1068.65,-75.828381603,,,,,
723252,2016,April,March,4,0,0,0,0,0,0,0,0,,,,,
723278,2016,April,January,4,0,0,0,0,0,0,0,0,,,,,
723306,2016,April,January,3,0,51.61,0,0,0,0,103.22,-100,,,,,
723328,2016,April,January,1,0,0,0,0,0,0,0,0,,,,,
723346,2016,April,March,2.25,1.0925925926,49.928,0,0,0,54.55,0,100,,,,,
723415,2016,April,April,1.6,1.6666666667,21.525,0,0,0,35.88,0,100,,,,,
723431,2016,April,January,4,0,0,0,0,0,0,0,0,,,,,
723442,2016,April,February,2,1,88.63,1,0,0,0,0,0,,,,,
723452,2016,April,January,4,1.0277777778,50.57,0,0,0,51.97,0,100,,,,,
723510,2016,April,January,5,0,0,0,0,0,0,0,0,,,,,
723521,2016,April,January,2,0,90.205,0,0,0,0,0,0,,,,,
723563,2016,April,March,1,0,0,0,0,0,0,0,0,,,,,
723578,2016,April,April,4.5,1.0918367347,0.9333333333,0,0,0,1.02,2.8,-63.5714285714,,,,,
723583,2016,April,December,0,0,184.52,0,0,0,0,0,0,,,,,
723596,2016,April,January,1,0,0,0,0,0,0,0,0,,,,,
723601,2016,April,February,2.5,1.0147058824,530.804,1,0,0,0,0,0,,,,,
723625,2016,April,April,2,0,0,0,0,0,0,0,0,,,,,
723642,2016,April,January,1.4,0.3333333333,179.0116666667,0,0,0,59.67,0,100,,,,,
723711,2016,April,October,0,0,0,0,0,0,0,0,0,,,,,
723716,2016,April,March,1,0,0,0,0,0,0,0,0,,,,,
723777,2016,April,March,5,0,48.7,0,0,0,0,0,0,,,,,
723791,2016,April,August,0,0,358.21,0,0,0,0,0,0,,,,,
723881,2016,April,April,3,0,56.685,0,0,0,0,0,0,,,,,
723910,2016,April,January,4,0,0,0,0,0,0,0,0,,,,,
723911,2016,April,February,1.5714285714,0.9722222222,183.02625,0.0093666369,0,0,176.28,0,100,,,,,
723958,2016,April,January,1,0,62.4133333333,0,0,0,0,0,0,,,,,
723983,2016,April,January,2,0,3.24,0,0,0,0,0,0,,,,,
724000,2016,April,September,0,0,0,0,0,0,0,0,0,,,,,
724018,2016,April,January,7,0,91.235,0,0,0,0,0,0,,,,,
724071,2016,April,April,2,0,0,0,0,0,0,0,0,,,,,
724201,2016,April,January,8,0,0,0,0,0,0,0,0,,,,,
724329,2016,April,September,0,0,0,0,0,0,0,0,0,,,,,
724363,2016,April,April,2,0,0,0,0,0,0,0,0,,,,,
724365,2016,April,April,0,0,0,0,0,0,0,0,0,,,,,
724366,2016,April,April,0,0,0,0,0,0,0,0,0,,,,,
724370,2016,April,January,0,0,28.07,0,0,0,0,0,0,,,,,
724413,2016,April,January,4,0,40.8,0,0,0,0,0,0,,,,,
724469,2016,April,May,0,0,471.43,0,0,0,0,0,0,,,,,
724486,2016,April,March,5,0,0,0,0,0,0,0,0,,,,,
724548,2016,April,May,0,0,60.82,0,0,0,0,0,0,,,,,
724601,2016,April,March,4,0,0,0,0,0,0,0,0,,,,,
724634,2016,April,March,2,0,951.155,-0.3851658834,0,0,0,0,0,,,,,
724636,2016,April,March,5,0,0,0,0,0,0,0,0,,,,,
724691,2016,April,April,0,0,0,0,0,0,0,0,0,,,,,
724702,2016,April,February,0,0,0,0,0,0,0,0,0,,,,,
724705,2016,April,February,0,0,325.61,0,0,0,0,0,0,,,,,
724714,2016,April,March,1,0,69.48,0,0,0,0,0,0,,,,,
724720,2016,April,March,2,0,29.695,0,0,0,0,0,0,,,,,
724751,2016,April,May,0,0,0,0,0,0,0,0,0,,,,,
724773,2016,April,February,4,0,54.74,0,0,0,0,0,0,,,,,
724863,2016,April,January,4,0,98.83,0,0,0,0,0,0,,,,,
724869,2016,April,September,0,0,0,0,0,0,0,0,0,,,,,
724879,2016,April,March,0,0,41.36,0,0,0,0,0,0,,,,,
724920,2016,April,March,0,0,0,0,0,0,0,0,0,,,,,
724924,2016,April,March,1.3333333333,1.25,57.545,1,0,0,0,0,0,,,,,
724925,2016,April,January,2.3333333333,0.9285714286,156.5575,0,0,0,145.37,602.46,-75.8705972181,,,,,
724926,2016,April,April,0,0,0,0,0,0,0,0,0,,,,,
724952,2016,April,April,4.5,1.0918367347,70.2166666667,0,0,0,76.67,129.64,-40.8593026844,,,,,
724971,2016,April,December,0,0,0,0,0,0,0,0,0,,,,,
724998,2016,April,January,10,0,159.93,0,0,0,0,0,0,,,,,
725030,2016,April,November,0,0,519.54,0,0,0,0,0,0,,,,,
725042,2016,April,January,7,0,0,0,0,0,0,0,0,,,,,
725047,2016,April,August,0,0,0,0,0,0,0,0,0,,,,,
725072,2016,April,August,0,0,0,0,0,0,0,0,0,,,,,
725092,2016,April,August,0,0,0,0,0,0,0,0,0,,,,,
725096,2016,April,January,10,0,102.515,0,0,0,0,0,0,,,,,
725125,2016,April,January,0,0,0,0,0,0,0,0,0,,,,,
725142,2016,April,March,3,1.5,13.8466666667,0,0,0,20.77,0,100,,,,,
725143,2016,April,February,1,0,63.055,0,0,0,0,0,0,,,,,
725181,2016,April,February,8,0,118.86,0,0,0,0,0,0,,,,,
725217,2016,April,January,8,0,122.525,0,0,0,0,0,0,,,,,
725258,2016,April,September,0,0,0,0,0,0,0,0,0,,,,,
725286,2016,April,February,3,1.0625,11.2075,0,0,0,11.91,0,100,,,,,
725287,2016,April,January,1,0,196.3966666667,0,0,0,0,0,0,,,,,
725294,2016,April,February,6,0,23.81,0,0,0,0,0,0,,,,,
725303,2016,April,January,2,0.75,0,0,0,0,0,0,0,,,,,
725326,2016,April,January,3,0,0,0,0,0,0,0,0,,,,,
725368,2016,April,January,4,1.25,237.2133333333,0,0,0,296.52,0,100,,,,,
725383,2016,April,March,1.75,1.5,30.856,0,0,0,46.28,0,100,,,,,
725415,2016,April,January,5,0,0,0,0,0,0,0,0,,,,,
725428,2016,April,October,0,0,128.6,0,0,0,0,0,0,,,,,
725431,2016,April,January,3.5,1.02,0,0,0,0,0,0,0,,,,,
725459,2016,April,November,0,0,0,0,0,0,0,0,0,,,,,
725491,2016,April,March,7,0,78.75,0,0,0,0,0,0,,,,,
725518,2016,April,January,2.5,0.9444444444,0,0,0,0,0,0,0,,,,,
725537,2016,April,January,4,0,0,0,0,0,0,0,0,,,,,
725550,2016,April,January,1.5,0,1568.71,0,0,0,0,4576.7,-100,,,,,
725564,2016,April,January,1,0,0,0,0,0,0,0,0,,,,,
725565,2016,April,January,4,0,0,0,0,0,0,0,0,,,,,
725602,2016,April,November,0,0,280.39,0,0,0,0,0,0,,,,,
725608,2016,April,April,1.2222222222,1.3928571429,236.252,0,0,0,329.07,52.34,528.7160871227,,,,,
725609,2016,April,April,0,0,0,0,0,0,0,0,0,,,,,
725617,2016,April,January,5.5,0,90.5733333333,0,0,0,0,0,0,,,,,
725627,2016,April,October,0,0,643.07,0,0,0,0,0,0,,,,,
725668,2016,April,January,3,0,68.935,0,0,0,0,137.87,-100,,,,,
725677,2016,April,January,1,0,61.3866666667,-0.261269052,0,0,0,0,0,,,,,
725678,2016,April,June,0,0,0,0,0,0,0,0,0,,,,,
725682,2016,April,January,4,0,70.52,0,0,0,0,0,0,,,,,
725695,2016,April,September,0,0,0,0,0,0,0,0,0,,,,,
725718,2016,April,February,2.5,1.05,22.002,0,0,0,23.1,0,100,,,,,
725731,2016,April,January,0,0,0,0,0,0,0,0,0,,,,,
725761,2016,April,January,2.6666666667,0.99,186.825,0,0,0,184.96,0,100,,,,,
725768,2016,April,August,0,0,0,0,0,0,0,0,0,,,,,
725769,2016,April,March,6,0,0,0,0,0,0,0,0,,,,,
725781,2016,April,January,8,0,0,0,0,0,0,0,0,,,,,
725787,2016,April,March,3.3333333333,1.4375,143.755,0.2426515615,0,0,156.5,0,100,,,,,
725813,2016,April,January,6,0,36.98,0,0,0,0,0,0,,,,,
725841,2016,April,November,0,0,36.86,0,0,0,0,0,0,,,,,
725868,2016,April,October,0,0,79.96,0,0,0,0,0,0,,,,,
725878,2016,April,March,0,0,0,0,0,0,0,0,0,,,,,
725906,2016,April,March,3,1.125,0,0,0,0,0,0,0,,,,,
725918,2016,April,January,5.5,1.0308641975,852.6733333333,0,0,0,878.99,0,100,,,,,
725929,2016,April,January,6,0,0,0,0,0,0,0,0,,,,,
725937,2016,April,January,2,0,28.67,0,0,0,0,0,0,,,,,
725939,2016,April,January,0,0,0,0,0,0,0,0,0,,,,,
726016,2016,April,January,11,0,969.58,0,0,0,0,0,0,,,,,
726018,2016,April,December,0,0,0,0,0,0,0,0,0,,,,,
726043,2016,April,April,1.5714285714,1.2115384615,0,0,0,0,0,0,0,,,,,
726087,2016,April,January,1,0,435.965,-0.0137969095,0,0,0,1138.94,-100,,,,,
726090,2016,April,April,1.25,1.8333333333,392.23,-0.0345121679,0,0,743.91,90,726.5666666667,,,,,
